"sequence","generation","i1","i2","i3","x1","x2","x3","compute","measure","probed","s1","s2","s3","s"
9491,NA,704643072,1006632960,603979776,0.65625,0.9375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
9492,NA,704643072,1006632960,637534208,0.65625,0.9375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9493,NA,704643072,1006632960,671088640,0.65625,0.9375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
13816,NA,704643072,1006632960,704643072,0.65625,0.9375,0.65625,FALSE,FALSE,FALSE,NA,NA,NA,NA
9862,NA,704643072,1006632960,738197504,0.65625,0.9375,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
9863,NA,704643072,1006632960,771751936,0.65625,0.9375,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
9864,NA,704643072,1006632960,805306368,0.65625,0.9375,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
12362,NA,704643072,1006632960,838860800,0.65625,0.9375,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
6947,NA,704643072,1006632960,872415232,0.65625,0.9375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20817,NA,704643072,1006632960,889192448,0.65625,0.9375,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
6948,NA,704643072,1006632960,905969664,0.65625,0.9375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
19570,NA,704643072,1006632960,922746880,0.65625,0.9375,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
6949,NA,704643072,1006632960,939524096,0.65625,0.9375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
8249,NA,704643072,1006632960,973078528,0.65625,0.9375,0.90625,FALSE,FALSE,FALSE,NA,NA,NA,NA
8250,NA,704643072,1006632960,1006632960,0.65625,0.9375,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12466,NA,704643072,1006632960,1040187392,0.65625,0.9375,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19843,NA,704643072,1006632960,1056964608,0.65625,0.9375,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12467,NA,704643072,1006632960,1073741824,0.65625,0.9375,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
20818,NA,704643072,1023410176,872415232,0.65625,0.953125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20819,NA,704643072,1023410176,889192448,0.65625,0.953125,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
19571,NA,704643072,1023410176,905969664,0.65625,0.953125,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
19572,NA,704643072,1023410176,922746880,0.65625,0.953125,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
19573,NA,704643072,1023410176,939524096,0.65625,0.953125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19844,NA,704643072,1023410176,1040187392,0.65625,0.953125,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19845,NA,704643072,1023410176,1056964608,0.65625,0.953125,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
19846,NA,704643072,1023410176,1073741824,0.65625,0.953125,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
5173,239,704643072,1040187392,167772160,0.65625,0.96875,0.15625,FALSE,FALSE,FALSE,0,0,0,0
5174,239,704643072,1040187392,234881024,0.65625,0.96875,0.21875,FALSE,FALSE,FALSE,0.000811152765597997,0.00200604341682059,0.00115717695386496,2.78297168648762e-07
2423,111,704643072,1040187392,301989888,0.65625,0.96875,0.28125,FALSE,FALSE,FALSE,0,0,0,0
13949,NA,704643072,1040187392,335544320,0.65625,0.96875,0.3125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2424,111,704643072,1040187392,369098752,0.65625,0.96875,0.34375,FALSE,FALSE,TRUE,0.00300885294094946,0.00651786932302811,0.00386809774163289,9.30264507910972e-07
12788,NA,704643072,1040187392,402653184,0.65625,0.96875,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
6483,298,704643072,1040187392,436207616,0.65625,0.96875,0.40625,FALSE,FALSE,TRUE,0.00762012113638476,0.0083165077583057,0.00514504022958957,1.35170841201367e-06
21602,NA,704643072,1040187392,452984832,0.65625,0.96875,0.421875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12789,NA,704643072,1040187392,469762048,0.65625,0.96875,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
6484,298,704643072,1040187392,503316480,0.65625,0.96875,0.46875,FALSE,FALSE,FALSE,0,0,0,0
5835,269,704643072,1040187392,570425344,0.65625,0.96875,0.53125,FALSE,FALSE,FALSE,0,0,0,0
9494,NA,704643072,1040187392,603979776,0.65625,0.96875,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
18791,NA,704643072,1040187392,620756992,0.65625,0.96875,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5836,269,704643072,1040187392,637534208,0.65625,0.96875,0.59375,FALSE,FALSE,TRUE,0.00852974753622567,0.00690214798704943,0.00372058287657075,1.51306406954827e-06
9495,NA,704643072,1040187392,671088640,0.65625,0.96875,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
3768,176,704643072,1040187392,704643072,0.65625,0.96875,0.65625,FALSE,FALSE,FALSE,0,0,0,0
9865,NA,704643072,1040187392,738197504,0.65625,0.96875,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3769,176,704643072,1040187392,771751936,0.65625,0.96875,0.71875,FALSE,FALSE,TRUE,0.0039215082866412,0.0232334713324755,0.0162765136070701,3.91444682439576e-06
9866,NA,704643072,1040187392,805306368,0.65625,0.96875,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
5569,256,704643072,1040187392,838860800,0.65625,0.96875,0.78125,FALSE,FALSE,FALSE,0,0,0,0
6950,NA,704643072,1040187392,872415232,0.65625,0.96875,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20820,NA,704643072,1040187392,889192448,0.65625,0.96875,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5570,256,704643072,1040187392,905969664,0.65625,0.96875,0.84375,FALSE,FALSE,TRUE,0.0117808136669123,0.0224140459044596,0.0129584316733934,3.11645926994038e-06
19574,NA,704643072,1040187392,922746880,0.65625,0.96875,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
6951,NA,704643072,1040187392,939524096,0.65625,0.96875,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
2576,119,704643072,1040187392,973078528,0.65625,0.96875,0.90625,FALSE,FALSE,FALSE,0,0,0,0
12468,NA,704643072,1040187392,1006632960,0.65625,0.96875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18575,NA,704643072,1040187392,1023410176,0.65625,0.96875,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2577,119,704643072,1040187392,1040187392,0.65625,0.96875,0.96875,FALSE,FALSE,TRUE,0.0222458578586865,0.0112856714253378,0.00683786709969849,3.94612010253596e-06
12654,NA,704643072,1040187392,1056964608,0.65625,0.96875,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12469,NA,704643072,1040187392,1073741824,0.65625,0.96875,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
21603,NA,704643072,1056964608,436207616,0.65625,0.984375,0.40625,FALSE,FALSE,FALSE,NA,NA,NA,NA
21604,NA,704643072,1056964608,452984832,0.65625,0.984375,0.421875,FALSE,FALSE,FALSE,NA,NA,NA,NA
21605,NA,704643072,1056964608,469762048,0.65625,0.984375,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18792,NA,704643072,1056964608,603979776,0.65625,0.984375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
18793,NA,704643072,1056964608,620756992,0.65625,0.984375,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
18794,NA,704643072,1056964608,637534208,0.65625,0.984375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18576,NA,704643072,1056964608,1006632960,0.65625,0.984375,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18577,NA,704643072,1056964608,1023410176,0.65625,0.984375,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12655,NA,704643072,1056964608,1040187392,0.65625,0.984375,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12656,NA,704643072,1056964608,1056964608,0.65625,0.984375,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12657,NA,704643072,1056964608,1073741824,0.65625,0.984375,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
13950,NA,704643072,1073741824,335544320,0.65625,1,0.3125,FALSE,FALSE,FALSE,NA,NA,NA,NA
13951,NA,704643072,1073741824,369098752,0.65625,1,0.34375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12790,NA,704643072,1073741824,402653184,0.65625,1,0.375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12791,NA,704643072,1073741824,436207616,0.65625,1,0.40625,FALSE,FALSE,FALSE,NA,NA,NA,NA
21606,NA,704643072,1073741824,452984832,0.65625,1,0.421875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12792,NA,704643072,1073741824,469762048,0.65625,1,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9496,NA,704643072,1073741824,603979776,0.65625,1,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
18795,NA,704643072,1073741824,620756992,0.65625,1,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
9497,NA,704643072,1073741824,637534208,0.65625,1,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9498,NA,704643072,1073741824,671088640,0.65625,1,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
9867,NA,704643072,1073741824,738197504,0.65625,1,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
9868,NA,704643072,1073741824,771751936,0.65625,1,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
9869,NA,704643072,1073741824,805306368,0.65625,1,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
6952,NA,704643072,1073741824,872415232,0.65625,1,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
6953,NA,704643072,1073741824,905969664,0.65625,1,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
6954,NA,704643072,1073741824,939524096,0.65625,1,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12470,NA,704643072,1073741824,1006632960,0.65625,1,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18578,NA,704643072,1073741824,1023410176,0.65625,1,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12471,NA,704643072,1073741824,1040187392,0.65625,1,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12658,NA,704643072,1073741824,1056964608,0.65625,1,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12472,NA,704643072,1073741824,1073741824,0.65625,1,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
20834,941,713031680,1015021568,880803840,0.6640625,0.9453125,0.8203125,FALSE,FALSE,FALSE,0.000349905127129936,0.000441130050327062,0.000247944944513047,3.87928301337872e-09
20835,941,713031680,1015021568,897581056,0.6640625,0.9453125,0.8359375,FALSE,FALSE,FALSE,0.00134225957144264,0.00133887690673284,0.000760136148061647,1.48811902179096e-08
20836,941,713031680,1031798784,880803840,0.6640625,0.9609375,0.8203125,FALSE,FALSE,FALSE,0.000387760153841917,0.000400992279315309,0.000227382829848691,4.29896923889736e-09
20837,941,713031680,1031798784,897581056,0.6640625,0.9609375,0.8359375,FALSE,FALSE,FALSE,0.00121539418780391,0.0014764610142498,0.00083071405920737,1.34746754526866e-08
21615,977,713031680,1048576000,444596224,0.6640625,0.9765625,0.4140625,FALSE,FALSE,FALSE,0.000508710285314016,0.000664644705968944,0.000418082765498496,6.28421875703968e-09
21616,977,713031680,1048576000,461373440,0.6640625,0.9765625,0.4296875,FALSE,FALSE,FALSE,0.000473458442128325,0.000704126832605563,0.00043963879773386,6.60822833906422e-09
18809,850,713031680,1048576000,612368384,0.6640625,0.9765625,0.5703125,FALSE,FALSE,FALSE,0.000606060800182721,0.000455850508653004,0.00021954697569884,6.71919667627641e-09
18810,850,713031680,1048576000,629145600,0.6640625,0.9765625,0.5859375,FALSE,FALSE,FALSE,0.000595117121938515,0.000445319108166774,0.000260212165377725,6.59786771643849e-09
21943,993,713031680,1048576000,1015021568,0.6640625,0.9765625,0.9453125,FALSE,FALSE,FALSE,0.00163677011670045,0.000664191551316248,0.000421262109035245,1.81463317288406e-08
21944,993,713031680,1048576000,1031798784,0.6640625,0.9765625,0.9609375,FALSE,FALSE,FALSE,0.00158356585570162,0.000619762019793821,0.000402796414030731,1.75564735932223e-08
12672,577,713031680,1048576000,1048576000,0.6640625,0.9765625,0.9765625,FALSE,FALSE,FALSE,0.00132041783779213,0.000506137291299079,0.000339346925643043,1.46390381036261e-08
12673,577,713031680,1048576000,1065353216,0.6640625,0.9765625,0.9921875,FALSE,FALSE,FALSE,0.0014817941729148,0.000571422056038452,0.00037577947551519,1.6428164432633e-08
21617,977,713031680,1065353216,444596224,0.6640625,0.9921875,0.4140625,FALSE,FALSE,FALSE,0.000473458442128325,0.000704126832605563,0.00043963879773386,6.60822833906422e-09
21618,977,713031680,1065353216,461373440,0.6640625,0.9921875,0.4296875,FALSE,FALSE,FALSE,0.000505506430678388,0.000696408739040564,0.000437215894540709,6.57180958433574e-09
18811,850,713031680,1065353216,612368384,0.6640625,0.9921875,0.5703125,FALSE,FALSE,FALSE,0.000628032349348506,0.000468198246333209,0.000228241758710268,6.96278801246393e-09
18812,850,713031680,1065353216,629145600,0.6640625,0.9921875,0.5859375,FALSE,FALSE,FALSE,0.000606060800182721,0.000455850508653004,0.00021954697569884,6.71919667627641e-09
21945,993,713031680,1065353216,1015021568,0.6640625,0.9921875,0.9453125,FALSE,FALSE,FALSE,0.00165796417507074,0.000682474113958369,0.000431339743327288,1.83813032804003e-08
21946,993,713031680,1065353216,1031798784,0.6640625,0.9921875,0.9609375,FALSE,FALSE,FALSE,0.00158356585570162,0.000619762019793821,0.000402796414030731,1.75564735932223e-08
12674,577,713031680,1065353216,1048576000,0.6640625,0.9921875,0.9765625,FALSE,FALSE,FALSE,0.0014817941729148,0.000571422056038452,0.00037577947551519,1.6428164432633e-08
12675,577,713031680,1065353216,1065353216,0.6640625,0.9921875,0.9921875,FALSE,FALSE,FALSE,0.00135705677834921,0.000520405449686934,0.000346804282494705,1.50452419820805e-08
9682,442,721420288,956301312,285212672,0.671875,0.890625,0.265625,FALSE,FALSE,FALSE,0,0,0,0
9683,442,721420288,956301312,318767104,0.671875,0.890625,0.296875,FALSE,FALSE,FALSE,0,0,0,0
16995,770,721420288,956301312,419430400,0.671875,0.890625,0.390625,FALSE,FALSE,FALSE,0,0,0,0
16996,770,721420288,956301312,452984832,0.671875,0.890625,0.421875,FALSE,FALSE,FALSE,0,0,0,0
18240,825,721420288,956301312,553648128,0.671875,0.890625,0.515625,FALSE,FALSE,FALSE,0,0,0,0
18241,825,721420288,956301312,587202560,0.671875,0.890625,0.546875,FALSE,FALSE,FALSE,0,0,0,0
13825,629,721420288,956301312,687865856,0.671875,0.890625,0.640625,FALSE,FALSE,FALSE,0,0,0,0
13826,629,721420288,956301312,721420288,0.671875,0.890625,0.671875,FALSE,FALSE,FALSE,0,0,0,0
12367,564,721420288,956301312,822083584,0.671875,0.890625,0.765625,FALSE,FALSE,FALSE,0,0,0,0
12368,564,721420288,956301312,855638016,0.671875,0.890625,0.796875,FALSE,FALSE,FALSE,0,0,0,0
8260,377,721420288,956301312,956301312,0.671875,0.890625,0.890625,FALSE,FALSE,FALSE,0,0,0,0
8261,377,721420288,956301312,989855744,0.671875,0.890625,0.921875,FALSE,FALSE,FALSE,0,0,0,0
9684,442,721420288,989855744,285212672,0.671875,0.921875,0.265625,FALSE,FALSE,FALSE,0,0,0,0
9685,442,721420288,989855744,318767104,0.671875,0.921875,0.296875,FALSE,FALSE,FALSE,0,0,0,0
16997,770,721420288,989855744,419430400,0.671875,0.921875,0.390625,FALSE,FALSE,FALSE,0,0,0,0
16998,770,721420288,989855744,452984832,0.671875,0.921875,0.421875,FALSE,FALSE,FALSE,0,0,0,0
18242,825,721420288,989855744,553648128,0.671875,0.921875,0.515625,FALSE,FALSE,FALSE,0,0,0,0
18243,825,721420288,989855744,587202560,0.671875,0.921875,0.546875,FALSE,FALSE,FALSE,0,0,0,0
13827,629,721420288,989855744,687865856,0.671875,0.921875,0.640625,FALSE,FALSE,FALSE,0,0,0,0
13828,629,721420288,989855744,721420288,0.671875,0.921875,0.671875,FALSE,FALSE,FALSE,0,0,0,0
12369,564,721420288,989855744,822083584,0.671875,0.921875,0.765625,FALSE,FALSE,FALSE,0,0,0,0
12370,564,721420288,989855744,855638016,0.671875,0.921875,0.796875,FALSE,FALSE,FALSE,0,0,0,0
8262,377,721420288,989855744,956301312,0.671875,0.921875,0.890625,FALSE,FALSE,FALSE,0,0,0,0
8263,377,721420288,989855744,989855744,0.671875,0.921875,0.921875,FALSE,FALSE,FALSE,0,0,0,0
20821,NA,721420288,1006632960,872415232,0.671875,0.9375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20822,NA,721420288,1006632960,889192448,0.671875,0.9375,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20823,NA,721420288,1006632960,905969664,0.671875,0.9375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
13956,635,721420288,1023410176,352321536,0.671875,0.953125,0.328125,FALSE,FALSE,FALSE,0.00123628553331827,0.00238794950703104,0.001444808235371,8.68678813126203e-08
13957,635,721420288,1023410176,385875968,0.671875,0.953125,0.359375,FALSE,FALSE,FALSE,0.000925360140987003,0.00174954742537625,0.00106436157732935,6.39938456257606e-08
12797,582,721420288,1023410176,419430400,0.671875,0.953125,0.390625,FALSE,FALSE,FALSE,0.00171294586394791,0.00273440316094592,0.00169506255509613,1.01914212037798e-07
12798,582,721420288,1023410176,452984832,0.671875,0.953125,0.421875,FALSE,FALSE,FALSE,0.00125313284673102,0.00189308974175187,0.00118181367165288,7.10555541209334e-08
9508,435,721420288,1023410176,620756992,0.671875,0.953125,0.578125,FALSE,FALSE,FALSE,0.00239879456675179,0.00179330703362322,0.000863027669302694,1.06378584294705e-07
9509,435,721420288,1023410176,654311424,0.671875,0.953125,0.609375,FALSE,FALSE,FALSE,0.00142234810587973,0.00138220575749055,0.00112231797022966,6.74784250574932e-08
9878,451,721420288,1023410176,754974720,0.671875,0.953125,0.703125,FALSE,FALSE,FALSE,0.000827050155036725,0.00684794964784618,0.00492852575823816,2.96323470569704e-07
9879,451,721420288,1023410176,788529152,0.671875,0.953125,0.734375,FALSE,FALSE,FALSE,0.0010418858432674,0.00475004934303725,0.00326748031705845,1.96454508927042e-07
20824,NA,721420288,1023410176,872415232,0.671875,0.953125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
6959,319,721420288,1023410176,889192448,0.671875,0.953125,0.828125,FALSE,FALSE,TRUE,0.00529263036056581,0.00535742156105949,0.00303733997336982,2.34710605383168e-07
20825,NA,721420288,1023410176,905969664,0.671875,0.953125,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
6960,319,721420288,1023410176,922746880,0.671875,0.953125,0.859375,FALSE,FALSE,FALSE,0.00388882699277555,0.00301951829868907,0.00175493752073101,1.72456581231412e-07
12477,569,721420288,1023410176,1023410176,0.671875,0.953125,0.953125,FALSE,FALSE,FALSE,0.00643430374786586,0.0025612859185683,0.00164337602106864,2.85340034160129e-07
12478,569,721420288,1023410176,1056964608,0.671875,0.953125,0.984375,FALSE,FALSE,FALSE,0.00376989148605075,0.00145205877435247,0.000956829159796327,1.67182185915063e-07
21607,NA,721420288,1040187392,436207616,0.671875,0.96875,0.40625,FALSE,FALSE,FALSE,NA,NA,NA,NA
21608,NA,721420288,1040187392,452984832,0.671875,0.96875,0.421875,FALSE,FALSE,FALSE,NA,NA,NA,NA
21609,NA,721420288,1040187392,469762048,0.671875,0.96875,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18796,NA,721420288,1040187392,603979776,0.671875,0.96875,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
18797,NA,721420288,1040187392,620756992,0.671875,0.96875,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
18798,NA,721420288,1040187392,637534208,0.671875,0.96875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
20826,NA,721420288,1040187392,872415232,0.671875,0.96875,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20827,NA,721420288,1040187392,889192448,0.671875,0.96875,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
20828,NA,721420288,1040187392,905969664,0.671875,0.96875,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
21934,NA,721420288,1040187392,1006632960,0.671875,0.96875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
21935,NA,721420288,1040187392,1023410176,0.671875,0.96875,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12659,NA,721420288,1040187392,1040187392,0.671875,0.96875,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12660,NA,721420288,1040187392,1056964608,0.671875,0.96875,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12661,NA,721420288,1040187392,1073741824,0.671875,0.96875,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
13958,635,721420288,1056964608,352321536,0.671875,0.984375,0.328125,FALSE,FALSE,FALSE,0.00123628553331827,0.00238794950703104,0.001444808235371,8.68678813126203e-08
13959,635,721420288,1056964608,385875968,0.671875,0.984375,0.359375,FALSE,FALSE,FALSE,0.00146722924468228,0.00260399347752921,0.00159477166989988,9.58843068236106e-08
12799,582,721420288,1056964608,419430400,0.671875,0.984375,0.390625,FALSE,FALSE,FALSE,0.00196528469103301,0.00274097096445293,0.00171801802217709,1.03294390210269e-07
21610,NA,721420288,1056964608,436207616,0.671875,0.984375,0.40625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12800,582,721420288,1056964608,452984832,0.671875,0.984375,0.421875,FALSE,FALSE,TRUE,0.00196528469103301,0.00274097096445293,0.00171801802217709,1.03294390210269e-07
21611,NA,721420288,1056964608,469762048,0.671875,0.984375,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18799,NA,721420288,1056964608,603979776,0.671875,0.984375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
9510,435,721420288,1056964608,620756992,0.671875,0.984375,0.578125,FALSE,FALSE,TRUE,0.00198967703124899,0.00261373987259559,0.00207194297731857,1.2457383079216e-07
18800,NA,721420288,1056964608,637534208,0.671875,0.984375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9511,435,721420288,1056964608,654311424,0.671875,0.984375,0.609375,FALSE,FALSE,FALSE,0.00239879456675179,0.00179330703362322,0.000863027669302694,1.06378584294705e-07
9880,451,721420288,1056964608,754974720,0.671875,0.984375,0.703125,FALSE,FALSE,FALSE,0.000827050155036725,0.00684794964784618,0.00492852575823816,2.96323470569704e-07
9881,451,721420288,1056964608,788529152,0.671875,0.984375,0.734375,FALSE,FALSE,FALSE,0.00190530893056232,0.00726627511273814,0.00487547275727682,2.93133703458773e-07
6961,319,721420288,1056964608,889192448,0.671875,0.984375,0.828125,FALSE,FALSE,FALSE,0.00614889772251528,0.0044258218408718,0.00259348693011885,2.7268322338242e-07
6962,319,721420288,1056964608,922746880,0.671875,0.984375,0.859375,FALSE,FALSE,FALSE,0.00529263036056581,0.00535742156105949,0.00303733997336982,2.34710605383168e-07
21936,NA,721420288,1056964608,1006632960,0.671875,0.984375,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12479,569,721420288,1056964608,1023410176,0.671875,0.984375,0.953125,FALSE,FALSE,TRUE,0.00643430374786586,0.0025612859185683,0.00164337602106864,2.85340034160129e-07
12662,NA,721420288,1056964608,1040187392,0.671875,0.984375,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12480,569,721420288,1056964608,1056964608,0.671875,0.984375,0.984375,FALSE,FALSE,TRUE,0.00560803584408619,0.00215562893357273,0.00143007312109021,2.48697792648278e-07
12663,NA,721420288,1056964608,1073741824,0.671875,0.984375,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
21612,NA,721420288,1073741824,436207616,0.671875,1,0.40625,FALSE,FALSE,FALSE,NA,NA,NA,NA
21613,NA,721420288,1073741824,452984832,0.671875,1,0.421875,FALSE,FALSE,FALSE,NA,NA,NA,NA
21614,NA,721420288,1073741824,469762048,0.671875,1,0.4375,FALSE,FALSE,FALSE,NA,NA,NA,NA
18801,NA,721420288,1073741824,603979776,0.671875,1,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
18802,NA,721420288,1073741824,620756992,0.671875,1,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
18803,NA,721420288,1073741824,637534208,0.671875,1,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
21937,NA,721420288,1073741824,1006632960,0.671875,1,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
21938,NA,721420288,1073741824,1023410176,0.671875,1,0.953125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12664,NA,721420288,1073741824,1040187392,0.671875,1,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12665,NA,721420288,1073741824,1056964608,0.671875,1,0.984375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12666,NA,721420288,1073741824,1073741824,0.671875,1,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
20838,941,729808896,1015021568,880803840,0.6796875,0.9453125,0.8203125,FALSE,FALSE,FALSE,0.00134225957144264,0.00133887690673284,0.000760136148061647,1.48811902179096e-08
20839,941,729808896,1015021568,897581056,0.6796875,0.9453125,0.8359375,FALSE,FALSE,FALSE,0.000349905127129936,0.000441130050327062,0.000247944944513047,3.87928301337872e-09
20840,941,729808896,1031798784,880803840,0.6796875,0.9609375,0.8203125,FALSE,FALSE,FALSE,0.000387760153841917,0.000400992279315309,0.000227382829848691,4.29896923889736e-09
20841,941,729808896,1031798784,897581056,0.6796875,0.9609375,0.8359375,FALSE,FALSE,FALSE,0.00121539418780391,0.0014764610142498,0.00083071405920737,1.34746754526866e-08
21619,977,729808896,1048576000,444596224,0.6796875,0.9765625,0.4140625,FALSE,FALSE,FALSE,0.000477609532912314,0.000675790686837857,0.000423080564404028,6.35934087212762e-09
21620,977,729808896,1048576000,461373440,0.6796875,0.9765625,0.4296875,FALSE,FALSE,FALSE,0.000505506430678388,0.000696408739040564,0.000437215894540709,6.57180958433574e-09
18813,850,729808896,1048576000,612368384,0.6796875,0.9765625,0.5703125,FALSE,FALSE,FALSE,0.000569584295282177,0.000423939170470743,0.000311923676789525,6.31479366849894e-09
18814,850,729808896,1048576000,629145600,0.6796875,0.9765625,0.5859375,FALSE,FALSE,FALSE,0.000628032349348506,0.000468198246333209,0.000228241758710268,6.96278801246393e-09
21947,993,729808896,1048576000,1015021568,0.6796875,0.9765625,0.9453125,FALSE,FALSE,FALSE,0.00155600360039253,0.000606311734081102,0.000395173340811408,1.72508999375632e-08
21948,993,729808896,1048576000,1031798784,0.6796875,0.9765625,0.9609375,FALSE,FALSE,FALSE,0.00165796417507074,0.000682474113958369,0.000431339743327288,1.83813032804003e-08
12676,577,729808896,1048576000,1048576000,0.6796875,0.9765625,0.9765625,FALSE,FALSE,FALSE,0.00144876705502954,0.000557664136548136,0.000368142437437139,1.60620036437241e-08
