"sequence","generation","i1","i2","i3","x1","x2","x3","compute","measure","probed","s1","s2","s3","s"
413,18,553648128,452984832,620756992,0.515625,0.421875,0.578125,FALSE,FALSE,FALSE,0,0,0,0
414,18,553648128,452984832,654311424,0.515625,0.421875,0.609375,FALSE,FALSE,FALSE,0,0,0,0
289,13,553648128,452984832,754974720,0.515625,0.421875,0.703125,FALSE,FALSE,FALSE,0,0,0,0
290,13,553648128,452984832,788529152,0.515625,0.421875,0.734375,FALSE,FALSE,FALSE,0,0,0,0
3160,145,553648128,452984832,1023410176,0.515625,0.421875,0.953125,FALSE,FALSE,FALSE,0,0,0,0
3161,145,553648128,452984832,1056964608,0.515625,0.421875,0.984375,FALSE,FALSE,FALSE,0,0,0,0
1969,88,553648128,486539264,889192448,0.515625,0.453125,0.828125,FALSE,FALSE,FALSE,0,0,0,0
1970,88,553648128,486539264,922746880,0.515625,0.453125,0.859375,FALSE,FALSE,FALSE,0,0,0,0
3256,149,553648128,486539264,1023410176,0.515625,0.453125,0.953125,FALSE,FALSE,FALSE,0,0,0,0
3257,149,553648128,486539264,1056964608,0.515625,0.453125,0.984375,FALSE,FALSE,FALSE,0,0,0,0
1971,88,553648128,520093696,889192448,0.515625,0.484375,0.828125,FALSE,FALSE,FALSE,0,0,0,0
1972,88,553648128,520093696,922746880,0.515625,0.484375,0.859375,FALSE,FALSE,FALSE,0,0,0,0
3258,149,553648128,520093696,1023410176,0.515625,0.484375,0.953125,FALSE,FALSE,FALSE,0,0,0,0
3259,149,553648128,520093696,1056964608,0.515625,0.484375,0.984375,FALSE,FALSE,FALSE,0,0,0,0
2480,113,553648128,553648128,889192448,0.515625,0.515625,0.828125,FALSE,FALSE,FALSE,0,0,0,0
2481,113,553648128,553648128,922746880,0.515625,0.515625,0.859375,FALSE,FALSE,FALSE,0,0,0,0
2482,113,553648128,587202560,889192448,0.515625,0.546875,0.828125,FALSE,FALSE,FALSE,0,0,0,0
2483,113,553648128,587202560,922746880,0.515625,0.546875,0.859375,FALSE,FALSE,FALSE,0,0,0,0
5330,243,553648128,620756992,822083584,0.515625,0.578125,0.765625,FALSE,FALSE,FALSE,0,0,0,0
5331,243,553648128,620756992,855638016,0.515625,0.578125,0.796875,FALSE,FALSE,FALSE,0,0,0,0
5332,243,553648128,654311424,822083584,0.515625,0.609375,0.765625,FALSE,FALSE,FALSE,0,0,0,0
5333,243,553648128,654311424,855638016,0.515625,0.609375,0.796875,FALSE,FALSE,FALSE,0,0,0,0
961,42,553648128,822083584,620756992,0.515625,0.765625,0.578125,FALSE,FALSE,FALSE,0,0,0,0
962,42,553648128,822083584,654311424,0.515625,0.765625,0.609375,FALSE,FALSE,FALSE,0,0,0,0
5264,240,553648128,822083584,889192448,0.515625,0.765625,0.828125,FALSE,FALSE,FALSE,0,0,0,0
5265,240,553648128,822083584,922746880,0.515625,0.765625,0.859375,FALSE,FALSE,FALSE,0,0,0,0
963,42,553648128,855638016,620756992,0.515625,0.796875,0.578125,FALSE,FALSE,FALSE,0,0,0,0
964,42,553648128,855638016,654311424,0.515625,0.796875,0.609375,FALSE,FALSE,FALSE,0,0,0,0
5266,240,553648128,855638016,889192448,0.515625,0.796875,0.828125,FALSE,FALSE,FALSE,0,0,0,0
5267,240,553648128,855638016,922746880,0.515625,0.796875,0.859375,FALSE,FALSE,FALSE,0,0,0,0
2671,123,553648128,889192448,889192448,0.515625,0.828125,0.828125,FALSE,FALSE,FALSE,0,0,0,0
2672,123,553648128,889192448,922746880,0.515625,0.828125,0.859375,FALSE,FALSE,FALSE,0,0,0,0
2673,123,553648128,922746880,889192448,0.515625,0.859375,0.828125,FALSE,FALSE,FALSE,0,0,0,0
2674,123,553648128,922746880,922746880,0.515625,0.859375,0.859375,FALSE,FALSE,FALSE,0,0,0,0
909,40,553648128,956301312,620756992,0.515625,0.890625,0.578125,FALSE,FALSE,FALSE,0,0,0,0
910,40,553648128,956301312,654311424,0.515625,0.890625,0.609375,FALSE,FALSE,FALSE,0,0,0,0
858,38,553648128,956301312,754974720,0.515625,0.890625,0.703125,FALSE,FALSE,FALSE,0,0,0,0
859,38,553648128,956301312,788529152,0.515625,0.890625,0.734375,FALSE,FALSE,FALSE,0,0,0,0
5432,248,553648128,956301312,889192448,0.515625,0.890625,0.828125,FALSE,FALSE,FALSE,0,0,0,0
5433,248,553648128,956301312,922746880,0.515625,0.890625,0.859375,FALSE,FALSE,FALSE,0,0,0,0
3235,148,553648128,956301312,1023410176,0.515625,0.890625,0.953125,FALSE,FALSE,FALSE,0,0,0,0
3236,148,553648128,956301312,1056964608,0.515625,0.890625,0.984375,FALSE,FALSE,FALSE,0,0,0,0
911,40,553648128,989855744,620756992,0.515625,0.921875,0.578125,FALSE,FALSE,FALSE,0,0,0,0
912,40,553648128,989855744,654311424,0.515625,0.921875,0.609375,FALSE,FALSE,FALSE,0,0,0,0
860,38,553648128,989855744,754974720,0.515625,0.921875,0.703125,FALSE,FALSE,FALSE,0,0,0,0
861,38,553648128,989855744,788529152,0.515625,0.921875,0.734375,FALSE,FALSE,FALSE,0,0,0,0
5434,248,553648128,989855744,889192448,0.515625,0.921875,0.828125,FALSE,FALSE,FALSE,0,0,0,0
5435,248,553648128,989855744,922746880,0.515625,0.921875,0.859375,FALSE,FALSE,FALSE,0,0,0,0
3237,148,553648128,989855744,1023410176,0.515625,0.921875,0.953125,FALSE,FALSE,FALSE,0,0,0,0
3238,148,553648128,989855744,1056964608,0.515625,0.921875,0.984375,FALSE,FALSE,FALSE,0,0,0,0
978,43,553648128,1023410176,754974720,0.515625,0.953125,0.703125,FALSE,FALSE,FALSE,0.00409137141047868,0.000876957299299675,0.00174708023631686,0.0133594907479927
979,43,553648128,1023410176,788529152,0.515625,0.953125,0.734375,FALSE,FALSE,FALSE,0.00280162441235416,0.000525700900991742,0.0011334446972053,0.00914810015055972
980,43,553648128,1056964608,754974720,0.515625,0.984375,0.703125,FALSE,FALSE,FALSE,0.00280162441235416,0.000525700900991742,0.0011334446972053,0.00914810015055972
981,43,553648128,1056964608,788529152,0.515625,0.984375,0.734375,FALSE,FALSE,FALSE,0.00409137141047868,0.000876957299299675,0.00174708023631686,0.0133594907479927
5298,NA,570425344,0,872415232,0.53125,0,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5299,NA,570425344,0,905969664,0.53125,0,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5300,NA,570425344,0,939524096,0.53125,0,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
2381,108,570425344,33554432,838860800,0.53125,0.03125,0.78125,FALSE,FALSE,FALSE,0,0,0,0
5301,NA,570425344,33554432,872415232,0.53125,0.03125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2382,108,570425344,33554432,905969664,0.53125,0.03125,0.84375,FALSE,FALSE,TRUE,0.135039159462266,0.215904216074576,0.0928118301599097,0.311262000708594
5302,NA,570425344,33554432,939524096,0.53125,0.03125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5303,NA,570425344,67108864,872415232,0.53125,0.0625,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5304,NA,570425344,67108864,905969664,0.53125,0.0625,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5305,NA,570425344,67108864,939524096,0.53125,0.0625,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
2383,108,570425344,100663296,838860800,0.53125,0.09375,0.78125,FALSE,FALSE,FALSE,0,0,0,0
2384,108,570425344,100663296,905969664,0.53125,0.09375,0.84375,FALSE,FALSE,FALSE,0,0,0,0
3171,NA,570425344,134217728,1006632960,0.53125,0.125,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3172,NA,570425344,134217728,1040187392,0.53125,0.125,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3173,NA,570425344,134217728,1073741824,0.53125,0.125,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
500,22,570425344,167772160,838860800,0.53125,0.15625,0.78125,FALSE,FALSE,FALSE,0,0,0,0
501,22,570425344,167772160,905969664,0.53125,0.15625,0.84375,FALSE,FALSE,FALSE,0.135039159462266,0.215904216074576,0.0928118301599097,0.311262000708594
547,24,570425344,167772160,973078528,0.53125,0.15625,0.90625,FALSE,FALSE,FALSE,0,0,0,0
3174,NA,570425344,167772160,1006632960,0.53125,0.15625,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
548,24,570425344,167772160,1040187392,0.53125,0.15625,0.96875,FALSE,FALSE,TRUE,0.11191247518744,0.178799023448232,0.123769254919738,0.338033659160347
3175,NA,570425344,167772160,1073741824,0.53125,0.15625,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
3176,NA,570425344,201326592,1006632960,0.53125,0.1875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3177,NA,570425344,201326592,1040187392,0.53125,0.1875,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3178,NA,570425344,201326592,1073741824,0.53125,0.1875,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
502,22,570425344,234881024,838860800,0.53125,0.21875,0.78125,FALSE,FALSE,FALSE,0,0,0,0
503,22,570425344,234881024,905969664,0.53125,0.21875,0.84375,FALSE,FALSE,FALSE,0,0,0,0
549,24,570425344,234881024,973078528,0.53125,0.21875,0.90625,FALSE,FALSE,FALSE,0,0,0,0
550,24,570425344,234881024,1040187392,0.53125,0.21875,0.96875,FALSE,FALSE,FALSE,0,0,0,0
347,NA,570425344,268435456,603979776,0.53125,0.25,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
348,NA,570425344,268435456,637534208,0.53125,0.25,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
349,NA,570425344,268435456,671088640,0.53125,0.25,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5276,NA,570425344,268435456,872415232,0.53125,0.25,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5277,NA,570425344,268435456,905969664,0.53125,0.25,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5278,NA,570425344,268435456,939524096,0.53125,0.25,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
244,11,570425344,301989888,570425344,0.53125,0.28125,0.53125,FALSE,FALSE,FALSE,0,0,0,0
350,NA,570425344,301989888,603979776,0.53125,0.28125,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
245,11,570425344,301989888,637534208,0.53125,0.28125,0.59375,FALSE,FALSE,TRUE,0.0630029980473038,0.331607591989565,0.162366621321212,0.478067748789022
351,NA,570425344,301989888,671088640,0.53125,0.28125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2513,115,570425344,301989888,838860800,0.53125,0.28125,0.78125,FALSE,FALSE,FALSE,0,0,0,0
5279,NA,570425344,301989888,872415232,0.53125,0.28125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2514,115,570425344,301989888,905969664,0.53125,0.28125,0.84375,FALSE,FALSE,TRUE,0.135039159462266,0.215904216074576,0.0928118301599097,0.311262000708594
5280,NA,570425344,301989888,939524096,0.53125,0.28125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
352,NA,570425344,335544320,603979776,0.53125,0.3125,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
353,NA,570425344,335544320,637534208,0.53125,0.3125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
354,NA,570425344,335544320,671088640,0.53125,0.3125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2526,NA,570425344,335544320,872415232,0.53125,0.3125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2527,NA,570425344,335544320,905969664,0.53125,0.3125,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2528,NA,570425344,335544320,939524096,0.53125,0.3125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
246,11,570425344,369098752,570425344,0.53125,0.34375,0.53125,FALSE,FALSE,FALSE,0,0,0,0
247,11,570425344,369098752,637534208,0.53125,0.34375,0.59375,FALSE,FALSE,FALSE,0,0,0,0
2515,115,570425344,369098752,838860800,0.53125,0.34375,0.78125,FALSE,FALSE,FALSE,0,0,0,0
2529,NA,570425344,369098752,872415232,0.53125,0.34375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2516,115,570425344,369098752,905969664,0.53125,0.34375,0.84375,FALSE,FALSE,TRUE,0.0763081862416437,0.260976928997078,0.077235697767179,0.376241847127046
2530,NA,570425344,369098752,939524096,0.53125,0.34375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
399,NA,570425344,402653184,603979776,0.53125,0.375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
400,NA,570425344,402653184,637534208,0.53125,0.375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
401,NA,570425344,402653184,671088640,0.53125,0.375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
274,NA,570425344,402653184,738197504,0.53125,0.375,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
275,NA,570425344,402653184,771751936,0.53125,0.375,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
276,NA,570425344,402653184,805306368,0.53125,0.375,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
2531,NA,570425344,402653184,872415232,0.53125,0.375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2532,NA,570425344,402653184,905969664,0.53125,0.375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2533,NA,570425344,402653184,939524096,0.53125,0.375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3145,NA,570425344,402653184,1006632960,0.53125,0.375,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3146,NA,570425344,402653184,1040187392,0.53125,0.375,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3147,NA,570425344,402653184,1073741824,0.53125,0.375,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
261,12,570425344,436207616,570425344,0.53125,0.40625,0.53125,FALSE,FALSE,FALSE,0,0,0,0
402,NA,570425344,436207616,603979776,0.53125,0.40625,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
262,12,570425344,436207616,637534208,0.53125,0.40625,0.59375,FALSE,FALSE,TRUE,0.0630029980473038,0.331607591989565,0.162366621321212,0.478067748789022
403,NA,570425344,436207616,671088640,0.53125,0.40625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
157,7,570425344,436207616,704643072,0.53125,0.40625,0.65625,FALSE,FALSE,FALSE,0,0,0,0
277,NA,570425344,436207616,738197504,0.53125,0.40625,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
158,7,570425344,436207616,771751936,0.53125,0.40625,0.71875,FALSE,FALSE,TRUE,0.0511582250214313,0.350092336496737,0.145770719970173,0.504716596423857
278,NA,570425344,436207616,805306368,0.53125,0.40625,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
678,30,570425344,436207616,838860800,0.53125,0.40625,0.78125,FALSE,FALSE,FALSE,0,0,0,0
679,30,570425344,436207616,905969664,0.53125,0.40625,0.84375,FALSE,FALSE,FALSE,0.135039159462266,0.215904216074576,0.0928118301599097,0.311262000708594
2579,118,570425344,436207616,973078528,0.53125,0.40625,0.90625,FALSE,FALSE,FALSE,0,0,0,0
3148,NA,570425344,436207616,1006632960,0.53125,0.40625,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2580,118,570425344,436207616,1040187392,0.53125,0.40625,0.96875,FALSE,FALSE,TRUE,0.11191247518744,0.178799023448232,0.123769254919738,0.338033659160347
3149,NA,570425344,436207616,1073741824,0.53125,0.40625,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
404,NA,570425344,469762048,603979776,0.53125,0.4375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
405,NA,570425344,469762048,637534208,0.53125,0.4375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
406,NA,570425344,469762048,671088640,0.53125,0.4375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
279,NA,570425344,469762048,738197504,0.53125,0.4375,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
280,NA,570425344,469762048,771751936,0.53125,0.4375,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
281,NA,570425344,469762048,805306368,0.53125,0.4375,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
1956,NA,570425344,469762048,872415232,0.53125,0.4375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1957,NA,570425344,469762048,905969664,0.53125,0.4375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1958,NA,570425344,469762048,939524096,0.53125,0.4375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3150,NA,570425344,469762048,1006632960,0.53125,0.4375,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3151,NA,570425344,469762048,1040187392,0.53125,0.4375,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3152,NA,570425344,469762048,1073741824,0.53125,0.4375,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
263,12,570425344,503316480,570425344,0.53125,0.46875,0.53125,FALSE,FALSE,FALSE,0,0,0,0
264,12,570425344,503316480,637534208,0.53125,0.46875,0.59375,FALSE,FALSE,FALSE,0,0,0,0
159,7,570425344,503316480,704643072,0.53125,0.46875,0.65625,FALSE,FALSE,FALSE,0,0,0,0
160,7,570425344,503316480,771751936,0.53125,0.46875,0.71875,FALSE,FALSE,FALSE,0,0,0,0
680,30,570425344,503316480,838860800,0.53125,0.46875,0.78125,FALSE,FALSE,FALSE,0,0,0,0
1959,NA,570425344,503316480,872415232,0.53125,0.46875,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
681,30,570425344,503316480,905969664,0.53125,0.46875,0.84375,FALSE,FALSE,TRUE,0.0763081862416437,0.260976928997078,0.077235697767179,0.376241847127046
1960,NA,570425344,503316480,939524096,0.53125,0.46875,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
2581,118,570425344,503316480,973078528,0.53125,0.46875,0.90625,FALSE,FALSE,FALSE,0,0,0,0
3247,NA,570425344,503316480,1006632960,0.53125,0.46875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2582,118,570425344,503316480,1040187392,0.53125,0.46875,0.96875,FALSE,FALSE,TRUE,0.11191247518744,0.178799023448232,0.123769254919738,0.338033659160347
3248,NA,570425344,503316480,1073741824,0.53125,0.46875,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
1961,NA,570425344,536870912,872415232,0.53125,0.5,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
1962,NA,570425344,536870912,905969664,0.53125,0.5,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
1963,NA,570425344,536870912,939524096,0.53125,0.5,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3249,NA,570425344,536870912,1006632960,0.53125,0.5,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3250,NA,570425344,536870912,1040187392,0.53125,0.5,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3251,NA,570425344,536870912,1073741824,0.53125,0.5,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
2459,112,570425344,570425344,838860800,0.53125,0.53125,0.78125,FALSE,FALSE,FALSE,0,0,0,0
2471,NA,570425344,570425344,872415232,0.53125,0.53125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2460,112,570425344,570425344,905969664,0.53125,0.53125,0.84375,FALSE,FALSE,TRUE,0.0763081862416437,0.260976928997078,0.077235697767179,0.376241847127046
2472,NA,570425344,570425344,939524096,0.53125,0.53125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5319,NA,570425344,603979776,805306368,0.53125,0.5625,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
5320,NA,570425344,603979776,838860800,0.53125,0.5625,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2473,NA,570425344,603979776,872415232,0.53125,0.5625,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2474,NA,570425344,603979776,905969664,0.53125,0.5625,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2475,NA,570425344,603979776,939524096,0.53125,0.5625,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
5321,NA,570425344,637534208,805306368,0.53125,0.59375,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
2461,112,570425344,637534208,838860800,0.53125,0.59375,0.78125,FALSE,FALSE,TRUE,0.135039159462266,0.215904216074576,0.0928118301599097,0.311262000708594
5322,NA,570425344,637534208,872415232,0.53125,0.59375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2462,112,570425344,637534208,905969664,0.53125,0.59375,0.84375,FALSE,FALSE,FALSE,0,0,0,0
5323,NA,570425344,671088640,805306368,0.53125,0.625,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
5324,NA,570425344,671088640,838860800,0.53125,0.625,0.78125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5325,NA,570425344,671088640,872415232,0.53125,0.625,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
573,25,570425344,704643072,838860800,0.53125,0.65625,0.78125,FALSE,FALSE,FALSE,0,0,0,0
574,25,570425344,704643072,905969664,0.53125,0.65625,0.84375,FALSE,FALSE,FALSE,0.135039159462266,0.215904216074576,0.0928118301599097,0.311262000708594
575,25,570425344,771751936,838860800,0.53125,0.71875,0.78125,FALSE,FALSE,FALSE,0,0,0,0
576,25,570425344,771751936,905969664,0.53125,0.71875,0.84375,FALSE,FALSE,FALSE,0,0,0,0
948,NA,570425344,805306368,603979776,0.53125,0.75,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
949,NA,570425344,805306368,637534208,0.53125,0.75,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
950,NA,570425344,805306368,671088640,0.53125,0.75,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5255,NA,570425344,805306368,872415232,0.53125,0.75,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5256,NA,570425344,805306368,905969664,0.53125,0.75,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5257,NA,570425344,805306368,939524096,0.53125,0.75,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
790,35,570425344,838860800,570425344,0.53125,0.78125,0.53125,FALSE,FALSE,FALSE,0,0,0,0
951,NA,570425344,838860800,603979776,0.53125,0.78125,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
791,35,570425344,838860800,637534208,0.53125,0.78125,0.59375,FALSE,FALSE,TRUE,0.0630029980473038,0.331607591989565,0.162366621321212,0.478067748789022
952,NA,570425344,838860800,671088640,0.53125,0.78125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2629,121,570425344,838860800,838860800,0.53125,0.78125,0.78125,FALSE,FALSE,FALSE,0,0,0,0
5258,NA,570425344,838860800,872415232,0.53125,0.78125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2630,121,570425344,838860800,905969664,0.53125,0.78125,0.84375,FALSE,FALSE,TRUE,0.135039159462266,0.215904216074576,0.0928118301599097,0.311262000708594
5259,NA,570425344,838860800,939524096,0.53125,0.78125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
953,NA,570425344,872415232,603979776,0.53125,0.8125,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
954,NA,570425344,872415232,637534208,0.53125,0.8125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
955,NA,570425344,872415232,671088640,0.53125,0.8125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
2663,NA,570425344,872415232,872415232,0.53125,0.8125,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2664,NA,570425344,872415232,905969664,0.53125,0.8125,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2665,NA,570425344,872415232,939524096,0.53125,0.8125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
792,35,570425344,905969664,570425344,0.53125,0.84375,0.53125,FALSE,FALSE,FALSE,0,0,0,0
793,35,570425344,905969664,637534208,0.53125,0.84375,0.59375,FALSE,FALSE,FALSE,0,0,0,0
2631,121,570425344,905969664,838860800,0.53125,0.84375,0.78125,FALSE,FALSE,FALSE,0,0,0,0
2666,NA,570425344,905969664,872415232,0.53125,0.84375,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2632,121,570425344,905969664,905969664,0.53125,0.84375,0.84375,FALSE,FALSE,TRUE,0.0763081862416437,0.260976928997078,0.077235697767179,0.376241847127046
2667,NA,570425344,905969664,939524096,0.53125,0.84375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
897,NA,570425344,939524096,603979776,0.53125,0.875,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
898,NA,570425344,939524096,637534208,0.53125,0.875,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
899,NA,570425344,939524096,671088640,0.53125,0.875,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
846,NA,570425344,939524096,738197504,0.53125,0.875,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
847,NA,570425344,939524096,771751936,0.53125,0.875,0.71875,FALSE,FALSE,FALSE,NA,NA,NA,NA
848,NA,570425344,939524096,805306368,0.53125,0.875,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
2668,NA,570425344,939524096,872415232,0.53125,0.875,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
2669,NA,570425344,939524096,905969664,0.53125,0.875,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
2670,NA,570425344,939524096,939524096,0.53125,0.875,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3222,NA,570425344,939524096,1006632960,0.53125,0.875,0.9375,FALSE,FALSE,FALSE,NA,NA,NA,NA
3223,NA,570425344,939524096,1040187392,0.53125,0.875,0.96875,FALSE,FALSE,FALSE,NA,NA,NA,NA
3224,NA,570425344,939524096,1073741824,0.53125,0.875,1,FALSE,FALSE,FALSE,NA,NA,NA,NA
807,36,570425344,973078528,570425344,0.53125,0.90625,0.53125,FALSE,FALSE,FALSE,0.00797924978985598,0.000952761366399884,0.00187604728522745,0.016102578241069
900,NA,570425344,973078528,603979776,0.53125,0.90625,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
808,36,570425344,973078528,637534208,0.53125,0.90625,0.59375,FALSE,FALSE,TRUE,0.0630029980473038,0.331607591989565,0.162366621321212,0.478067748789022
901,NA,570425344,973078528,671088640,0.53125,0.90625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
744,33,570425344,973078528,704643072,0.53125,0.90625,0.65625,FALSE,FALSE,FALSE,0.0144480703151595,0.00230624626917608,0.00551131371647511,0.0291570246338311
849,NA,570425344,973078528,738197504,0.53125,0.90625,0.6875,FALSE,FALSE,FALSE,NA,NA,NA,NA
745,33,570425344,973078528,771751936,0.53125,0.90625,0.71875,FALSE,FALSE,TRUE,0.0511582250214313,0.350092336496737,0.145770719970173,0.504716596423857
850,NA,570425344,973078528,805306368,0.53125,0.90625,0.75,FALSE,FALSE,FALSE,NA,NA,NA,NA
526,23,570425344,973078528,838860800,0.53125,0.90625,0.78125,FALSE,FALSE,FALSE,0.00803920774806271,0.00412542019982657,0.00537899665836662,0.0162235767984053
5427,NA,570425344,973078528,872415232,0.53125,0.90625,0.8125,FALSE,FALSE,FALSE,NA,NA,NA,NA
527,23,570425344,973078528,905969664,0.53125,0.90625,0.84375,FALSE,FALSE,TRUE,0.135039159462266,0.215904216074576,0.0928118301599097,0.311262000708594
